fname,label
HIP85582_57502.34912_112262514,0
HIP85365_57502.30947_106262379,1
HIP85365_57502.30947_105992957_OFF,1
HIP85365_57502.30947_106276486,1
HIP85582_57502.34912_122293546_OFF,2
HIP86032_57502.35747_123606516,2
HIP85365_57502.30947_106137186,1
HIP85582_57502.34127_112903463,5
HIP86032_57502.35747_106272807_OFF,1
HIP85365_57502.31704_90761326,6
HIP85582_57502.34912_111594243,2
HIP86032_57502.35747_106072490,1
HIP85582_57502.34912_113593425,2
HIP86032_57502.35747_112953179,2
HIP85582_57502.34912_174908095_OFF,1
HIP86032_57502.36503_174854755,3
HIP85365_57502.30947_112778540_OFF,0
HIP85365_57502.32461_112294232,0
HIP85582_57502.34127_105811885,1
HIP85365_57502.30947_112249818,0
HIP85582_57502.34912_174937719,3
HIP86032_57502.35747_112860364_OFF,0
HIP85582_57502.34127_112800606,0
HIP86032_57502.36503_174739432_OFF,3
HIP85365_57502.30947_106388644_OFF,1
HIP85365_57502.31704_111990625_OFF,0
HIP86032_57502.37260_106078576,1
HIP86032_57502.35747_97372445,1
HIP85365_57502.30947_106284597_OFF,1
HIP86032_57502.36503_96259592_OFF,1
HIP86032_57502.36503_96220799_OFF,1
HIP85582_57502.34912_106737447_OFF,1
HIP86032_57502.36503_105960459,1
HIP85365_57502.31704_111593995,2
HIP85365_57502.32461_112247122_OFF,0
HIP86032_57502.35747_105987496,1
HIP86032_57502.35747_112561497_OFF,2
HIP86032_57502.35747_105993139,1
HIP85582_57502.34912_113609670,2
HIP85365_57502.32461_112331166_OFF,0
HIP86032_57502.35747_106038986,1
HIP85582_57502.34912_112310216_OFF,0
HIP86032_57502.35747_106224495,1
HIP85582_57502.34912_113652689,2
HIP86032_57502.35747_112548145,2
HIP86032_57502.36503_114361167_OFF,2
HIP85582_57502.34127_105876161_OFF,1
HIP86032_57502.35747_106045324,1
HIP86032_57502.37260_106069327_OFF,1
HIP85365_57502.30947_106381973,1
HIP85365_57502.30947_106178668_OFF,1
HIP85365_57502.30947_112532699_OFF,2
HIP85365_57502.30947_106378409,1
HIP85365_57502.30947_112943754,2
HIP86032_57502.35747_123093650_OFF,0
HIP85365_57502.30947_106215841,1
HIP85365_57502.30947_106185860_OFF,1
HIP86032_57502.36503_96147090_OFF,1
HIP85365_57502.30947_106246514,1
HIP85365_57502.30947_106140360,1
HIP86032_57502.36503_174738021,3
HIP85365_57502.30947_106367475_OFF,1
HIP85582_57502.34127_105970932_OFF,1
HIP86032_57502.36503_96140037_OFF,1
HIP85582_57502.34912_112262514_OFF,0
HIP85582_57502.34912_175007900_OFF,1
HIP86032_57502.36503_122987690,0
HIP85365_57502.32461_112326428,0
HIP86032_57502.36503_113670098,0
HIP85365_57502.32461_116138245_OFF,0
HIP85365_57502.32461_112305646,0
HIP85365_57502.30947_112789793_OFF,0
HIP86032_57502.36503_174791274_OFF,3
HIP85365_57502.31704_106404660_OFF,1
HIP86032_57502.35747_112987879_OFF,2
HIP85365_57502.30947_106130485,1
HIP86032_57502.35747_112839205_OFF,0
HIP86032_57502.35747_112988771_OFF,2
HIP85365_57502.30947_112545590,2
HIP85582_57502.34912_114712148,0
HIP86032_57502.35747_106208273,1
HIP85365_57502.30947_106359731,1
HIP85582_57502.34912_174983214_OFF,1
HIP86032_57502.35747_106078491,1
HIP86032_57502.36503_123082119,0
HIP85365_57502.31704_90642500_OFF,5
HIP85365_57502.32461_112540500_OFF,2
HIP86032_57502.35747_105965283,1
HIP86032_57502.36503_174572971_OFF,3
HIP86032_57502.36503_105956932_OFF,1
HIP86032_57502.35747_137934336,5
HIP85582_57502.34912_174927139,3
HIP86032_57502.36503_174709455_OFF,3
HIP86032_57502.36503_174630809_OFF,3
HIP86032_57502.36503_96177061,1
HIP85582_57502.34912_114355779,2
HIP85582_57502.34127_105924744_OFF,1
HIP86032_57502.37260_106017479,1
HIP85365_57502.32461_112341880,0
HIP85582_57502.34127_112772771,0
HIP85365_57502.30947_106233484_OFF,1
HIP86032_57502.36503_122963677_OFF,0
HIP86032_57502.36503_123001688_OFF,0
HIP85582_57502.34912_121465604,0
HIP86032_57502.35747_112561757_OFF,2
HIP85365_57502.30947_106159757_OFF,1
HIP85582_57502.34912_113631443,2
HIP86032_57502.36503_41634914,4
HIP86032_57502.35747_182043965_OFF,4
HIP86032_57502.35747_96242086_OFF,1
HIP85365_57502.32461_112553803_OFF,2
HIP86032_57502.36503_122948382,0
HIP85365_57502.30947_112325032_OFF,0
HIP86032_57502.35747_112856918_OFF,0
HIP85582_57502.34127_105960074_OFF,1
HIP85365_57502.32461_112242115,0
HIP85582_57502.34127_105779441_OFF,1
HIP85582_57502.34912_121437686,2
HIP86032_57502.36503_174756007,3
HIP86032_57502.36503_123060804,0
HIP86032_57502.36503_96188000,1
HIP86032_57502.36503_123019881,0
HIP85582_57502.34127_112748597_OFF,0
HIP85582_57502.34912_114325750_OFF,2
HIP85365_57502.31704_111596592_OFF,2
HIP85582_57502.34127_112766849,0
HIP86032_57502.37260_105968892_OFF,1
HIP85582_57502.34912_113002247,2
HIP86032_57502.35747_112843243_OFF,0
HIP86032_57502.36503_174839943_OFF,3
HIP86032_57502.36503_174846643,3
HIP86032_57502.35747_112560983,2
HIP86032_57502.36503_174807850,1
HIP85582_57502.34912_115600669_OFF,2
HIP85582_57502.34912_113001928,2
HIP85365_57502.30947_106168574_OFF,1
HIP86032_57502.36503_174848054,3
HIP85365_57502.32461_116160221,0
HIP86032_57502.36503_174710513,3
HIP86032_57502.35747_106243187_OFF,1
HIP86032_57502.36503_105965749_OFF,1
HIP85365_57502.30947_112822904,0
HIP86032_57502.35747_112977832,2
HIP86032_57502.36503_114332405,2
HIP85365_57502.30947_106195371_OFF,1
HIP86032_57502.36503_122993069,0
HIP86032_57502.36503_174597658_OFF,3
HIP85365_57502.30947_106299063,1
HIP86032_57502.36503_114370410,2
HIP86032_57502.35747_112836513,0
HIP85582_57502.34127_112760173,0
HIP85582_57502.34127_105866020,1
HIP85582_57502.34912_114348846_OFF,4
HIP85582_57502.34127_112854015_OFF,0
HIP85365_57502.30947_106150590_OFF,1
HIP86032_57502.36503_114375631,2
HIP85582_57502.34912_114360914,2
HIP85365_57502.30947_112934438_OFF,2
HIP86032_57502.35747_106065441_OFF,1
HIP86032_57502.35747_123067053,0
HIP86032_57502.36503_96259592,1
HIP86032_57502.36503_123029792_OFF,0
HIP85365_57502.32461_116180319,0
HIP85582_57502.34912_121471300,0
HIP85365_57502.30947_106308970,1
HIP85582_57502.34912_121438180,0
HIP85582_57502.34912_113621676_OFF,2
HIP85365_57502.31704_106327079,1
HIP86032_57502.36503_113682158,0
HIP86032_57502.36503_96141095_OFF,1
HIP86032_57502.35747_123057577_OFF,0
HIP86032_57502.36503_174724972_OFF,1
HIP86032_57502.35747_105878878,1
HIP85365_57502.31704_91054865_OFF,5
HIP85582_57502.34912_114328051,2
HIP86032_57502.36503_65416299,0
HIP85365_57502.30947_112337792,0
HIP85365_57502.32461_116185873_OFF,0
HIP86032_57502.35747_105994190,1
HIP86032_57502.36503_96163666_OFF,1
HIP85365_57502.32461_112062390,0
HIP85365_57502.31704_88693226_OFF,4
HIP86032_57502.36503_175214127,3
HIP85365_57502.32461_112286210_OFF,0
HIP86032_57502.36503_174680535_OFF,3
HIP85365_57502.30947_106141765_OFF,1
HIP86032_57502.36503_114355004_OFF,2
HIP85365_57502.31704_106309440,1
HIP85582_57502.34127_105932862,1
HIP85582_57502.34912_121451978,0
HIP86032_57502.37260_105975517,1
HIP85365_57502.30947_106369955_OFF,1
HIP85582_57502.34912_96251374_OFF,1
HIP85365_57502.30947_106233107,1
HIP85365_57502.30947_106161524_OFF,1
HIP85365_57502.30947_106227464,1
HIP85582_57502.34127_112784293,0
HIP85365_57502.30947_106348117_OFF,1
HIP86032_57502.36503_123088908,0
HIP85365_57502.30947_106332246,1
HIP86032_57502.36503_174633277_OFF,3
HIP86032_57502.36503_123030972,0
HIP85365_57502.30947_106248290,1
HIP86032_57502.35747_96218106_OFF,1
HIP86032_57502.35747_112607202_OFF,2
HIP85365_57502.32461_112258644_OFF,0
HIP86032_57502.36503_174620934_OFF,3
HIP85365_57502.30947_106247572,1
HIP86032_57502.35747_112582552_OFF,2
HIP85582_57502.34912_122347392_OFF,0
HIP85365_57502.30947_105878005_OFF,1
HIP85365_57502.30947_106197493_OFF,1
HIP85582_57502.34127_112839209_OFF,0
HIP85365_57502.32461_116345996,0
HIP85365_57502.30947_106335396_OFF,1
HIP86032_57502.35747_106271047_OFF,1
HIP86032_57502.37260_106022066_OFF,1
HIP85582_57502.34912_96254901,1
HIP85582_57502.34127_105964948_OFF,1
HIP86032_57502.36503_122984131,0
HIP86032_57502.35747_158642461_OFF,4
HIP85582_57502.34912_121439348,0
HIP85582_57502.34127_112809920_OFF,0
HIP85365_57502.32461_112550708,2
HIP86032_57502.35747_96218106,1
HIP85365_57502.30947_105946071_OFF,1
HIP85582_57502.34912_121458842,4
HIP86032_57502.36503_123092677,0
HIP85365_57502.30947_105926999_OFF,1
HIP86032_57502.36503_174553221_OFF,3
HIP86032_57502.35747_88339968_OFF,5
HIP85365_57502.30947_106348117,1
HIP85582_57502.34912_174923965,3
HIP85365_57502.30947_106187618_OFF,1
HIP85582_57502.34912_112943414,2
HIP86032_57502.37260_105969871_OFF,1
HIP86032_57502.36503_123090195,0
HIP85582_57502.34912_114318804,2
HIP85365_57502.30947_106293783_OFF,1
HIP85582_57502.34912_122298721_OFF,2
HIP86032_57502.36503_96265940_OFF,1
HIP86032_57502.36503_114330354_OFF,2
HIP85365_57502.32461_116137610_OFF,0
HIP85582_57502.34912_123004921,0
HIP85365_57502.30947_106225701_OFF,1
HIP86032_57502.36503_96167898_OFF,1
HIP85365_57502.32461_112560479_OFF,2
HIP85582_57502.34912_115613671_OFF,2
HIP85582_57502.34912_107428922,1
HIP85365_57502.32461_112566065,2
HIP86032_57502.36503_96178472_OFF,1
HIP85582_57502.34912_121453146,0
HIP85582_57502.34912_115600669,2
HIP86032_57502.35747_106228022,1
HIP85582_57502.34912_106684191,1
HIP85365_57502.30947_106226412_OFF,1
HIP85365_57502.30947_106393964_OFF,1
HIP86032_57502.36503_96154849_OFF,1
HIP85365_57502.32461_112273181,0
HIP85582_57502.34912_112323622,0
HIP86032_57502.36503_61476352,5
HIP85582_57502.34912_122365644,0
HIP86032_57502.36503_96251481,1
HIP86032_57502.36503_64231118,1
HIP85365_57502.32461_112000905,0
HIP85365_57502.30947_111591176_OFF,2
HIP86032_57502.36503_96276521,1
HIP85365_57502.30947_106362188,1
HIP85365_57502.30947_106242282_OFF,1
HIP86032_57502.35747_106270691,1
HIP85365_57502.32461_116174447_OFF,0
HIP86032_57502.35747_112563551_OFF,2
HIP85365_57502.30947_106373834_OFF,1
HIP85365_57502.32461_112273988,0
HIP85365_57502.30947_112846432_OFF,0
HIP86032_57502.36503_96223620_OFF,1
HIP85582_57502.34912_112949563_OFF,2
HIP85582_57502.34912_114318804_OFF,2
HIP85365_57502.32461_112550988,2
HIP85365_57502.30947_112781878_OFF,0
HIP85365_57502.30947_112806106_OFF,0
HIP86032_57502.35747_112593850_OFF,2
HIP86032_57502.36503_96197522,1
HIP85582_57502.34912_121444122_OFF,5
HIP85365_57502.32461_112243838_OFF,0
HIP85582_57502.34912_121422327,0
HIP85365_57502.31704_112280074,0
HIP85365_57502.32461_116152718,0
HIP86032_57502.35747_97419350_OFF,1
HIP85582_57502.34912_112285019_OFF,0
HIP85365_57502.32461_116149147,0
HIP85582_57502.34912_115063461_OFF,4
HIP85582_57502.34127_112927299_OFF,2
HIP85582_57502.34912_114384537_OFF,0
HIP85582_57502.34912_96259466_OFF,1
HIP86032_57502.36503_96279342,1
HIP86032_57502.35747_112562781_OFF,2
HIP85365_57502.30947_105892798,1
HIP85582_57502.34912_122973156_OFF,0
HIP85365_57502.31704_90630724,6
HIP85365_57502.30947_112942786,2
HIP86032_57502.36503_174744016,3
HIP85365_57502.30947_106166462,1
HIP86032_57502.35747_112333096,0
HIP85365_57502.30947_112843686_OFF,0
HIP86032_57502.35747_112339664,0
HIP86032_57502.35747_112586147,2
HIP85365_57502.30947_112928519,2
HIP85365_57502.32461_112230001,0
HIP85365_57502.32461_112540500,2
HIP85365_57502.31704_112267045,0
HIP85365_57502.31704_107446338_OFF,1
HIP86032_57502.35747_106185697_OFF,1
HIP86032_57502.35747_112574079,2
HIP85582_57502.34912_107439856,1
HIP86032_57502.36503_123009549_OFF,0
HIP85582_57502.34127_105820529,1
HIP85365_57502.30947_106292713,1
HIP85365_57502.31704_112263222_OFF,0
HIP85365_57502.30947_106318459,1
HIP86032_57502.36503_174842411_OFF,3
HIP86032_57502.36503_114354609,2
HIP86032_57502.36503_174767645,3
HIP85365_57502.30947_105996123,1
HIP85365_57502.31704_112272429_OFF,0
HIP85582_57502.34912_175021654,3
HIP85365_57502.30947_106163278_OFF,1
HIP86032_57502.35747_106016773,1
HIP85365_57502.30947_106129079,1
HIP85365_57502.30947_106315985_OFF,1
HIP85582_57502.34912_112964199,2
HIP85365_57502.30947_106219353,1
HIP85582_57502.34912_114342427,2
HIP86032_57502.35747_112951102_OFF,2
HIP85582_57502.34912_174947947_OFF,1
HIP85365_57502.31704_111590433,2
HIP85365_57502.30947_106174211_OFF,1
HIP85365_57502.31704_106331306,1
HIP85365_57502.30947_106197854_OFF,1
HIP85365_57502.30947_106374550_OFF,1
HIP85582_57502.34127_112767387_OFF,0
HIP85365_57502.30947_106237716_OFF,1
HIP86032_57502.35747_123090199,0
HIP85582_57502.34912_122276452_OFF,2
HIP85365_57502.30947_112245726_OFF,0
HIP85365_57502.32461_112332512_OFF,0
HIP86032_57502.37260_106056007,1
HIP85365_57502.30947_106189376,1
HIP86032_57502.36503_174821956,3
HIP86032_57502.37260_106067289,1
HIP85582_57502.34912_114325750,2
HIP86032_57502.36503_88547632_OFF,5
HIP85365_57502.30947_112773802,0
HIP85365_57502.31704_112239587,0
HIP86032_57502.35747_112325612_OFF,0
HIP86032_57502.35747_106205452_OFF,1
HIP85582_57502.34912_112279689,0
HIP86032_57502.36503_174736963,3
HIP86032_57502.35747_112932101_OFF,2
HIP85582_57502.34912_112985521,2
HIP85582_57502.34912_96243243,1
HIP85582_57502.34912_112951874,2
HIP85365_57502.31704_112301287,0
HIP85365_57502.30947_106218653,1
HIP86032_57502.36503_174751070_OFF,3
HIP85582_57502.34912_114368617,2
HIP85582_57502.34912_121462950,0
HIP86032_57502.37260_105990766_OFF,1
HIP85582_57502.34912_174921496_OFF,1
HIP85582_57502.34912_174970517,3
HIP86032_57502.35747_112563808_OFF,2
HIP85365_57502.31704_106389494_OFF,1
HIP85582_57502.34912_96267588_OFF,1
HIP85365_57502.32461_112229032_OFF,0
HIP85365_57502.32461_112257944_OFF,0
HIP86032_57502.36503_122989300,0
HIP85365_57502.30947_112294562_OFF,0
HIP86032_57502.36503_174856518_OFF,3
HIP85365_57502.31704_106352460_OFF,1
HIP86032_57502.36503_174851582_OFF,3
HIP85582_57502.34912_114336258,2
HIP85582_57502.34912_113638366_OFF,2
HIP86032_57502.35747_106072137,1
HIP85365_57502.30947_106126262_OFF,1
HIP85365_57502.31704_112020668,0
HIP85365_57502.31704_68776011_OFF,4
HIP86032_57502.35747_112930047_OFF,2
HIP85365_57502.32461_112268712,0
HIP86032_57502.36503_174657612,3
HIP85365_57502.31704_89088087,6
HIP86032_57502.36503_122983383_OFF,0
HIP85582_57502.34912_115203584_OFF,5
HIP85365_57502.32461_112325351_OFF,0
HIP86032_57502.35747_106268580_OFF,1
HIP86032_57502.35747_106206509_OFF,1
HIP86032_57502.36503_114312871,2
HIP85582_57502.34912_121584697_OFF,0
HIP86032_57502.36503_90739396_OFF,5
HIP85582_57502.34127_105773444_OFF,3
HIP86032_57502.36503_174662549_OFF,3
HIP86032_57502.35747_106207556,1
HIP86032_57502.36503_174583198_OFF,3
HIP85582_57502.34127_105973064_OFF,1
HIP85365_57502.31704_90557846,6
HIP85582_57502.34912_174920086_OFF,1
HIP85365_57502.30947_106454952,1
HIP86032_57502.36503_96144269,1
HIP85365_57502.30947_112864845_OFF,0
HIP85365_57502.30947_111590435,2
HIP86032_57502.36503_174714392,3
HIP85582_57502.34912_114376327,2
HIP86032_57502.35747_106201925,1
HIP86032_57502.36503_174562038_OFF,3
HIP85365_57502.30947_112256171,0
HIP85365_57502.30947_112932884_OFF,2
HIP85365_57502.32461_116275500_OFF,0
HIP85365_57502.30947_106336109_OFF,1
HIP85365_57502.32461_116291882_OFF,0
HIP86032_57502.36503_114323165_OFF,2
HIP85582_57502.34912_122910922,0
HIP85365_57502.31704_106322106,1
HIP85582_57502.34912_113646069,2
HIP85582_57502.34127_112755058_OFF,0
HIP85365_57502.30947_105997903,1
HIP85365_57502.30947_106126964,1
HIP85365_57502.30947_106323744_OFF,1
HIP85365_57502.32461_112524274_OFF,4
HIP85365_57502.32461_112299508,0
HIP86032_57502.36503_174745427_OFF,3
HIP86032_57502.36503_96239137_OFF,1
HIP86032_57502.36503_174756360_OFF,3
HIP86032_57502.36503_123082442_OFF,0
HIP86032_57502.35747_97397837,1
HIP85365_57502.32461_112301985_OFF,0
HIP85365_57502.30947_106149904_OFF,1
HIP85365_57502.31704_106306272_OFF,1
HIP85365_57502.32461_116026017,0
HIP85365_57502.30947_105924205,1
HIP86032_57502.35747_112558929_OFF,2
HIP86032_57502.36503_96269820_OFF,1
HIP86032_57502.35747_123130363,0
HIP86032_57502.36503_96261709_OFF,1
HIP86032_57502.36503_174821604,3
HIP85365_57502.30947_112939817_OFF,2
HIP85365_57502.32461_112328797_OFF,0
HIP86032_57502.35747_96249483,1
HIP85365_57502.32461_112288471_OFF,0
HIP85582_57502.34912_112287065,0
HIP86032_57502.35747_112331373_OFF,0
HIP86032_57502.36503_90218848,6
HIP86032_57502.36503_123062091,0
HIP86032_57502.35747_106089062,1
HIP85582_57502.34127_105874312,1
HIP85365_57502.32461_112562806_OFF,2
HIP86032_57502.36503_65406342,0
HIP85582_57502.34912_122279305,2
HIP85365_57502.30947_106725442,1
HIP86032_57502.35747_105973394,1
HIP86032_57502.36503_114368356,2
HIP86032_57502.35747_96213863_OFF,1
HIP85365_57502.31704_106344677,1
HIP85365_57502.32461_112339834,0
HIP86032_57502.36503_174767645_OFF,1
HIP85365_57502.32461_112277488,0
HIP86032_57502.36503_174848407,3
HIP85365_57502.31704_106356704,1
HIP86032_57502.35747_123970726_OFF,0
HIP86032_57502.35747_123098813_OFF,0
HIP85365_57502.31704_88627355,6
HIP86032_57502.37260_106045070,1
HIP85582_57502.34127_105879244_OFF,1
HIP86032_57502.36503_174605421,3
HIP85582_57502.34912_113582390,0
HIP85365_57502.30947_112331385,0
HIP85365_57502.32461_112012911,0
HIP85365_57502.31704_68748128,4
HIP86032_57502.36503_88758447,6
HIP85365_57502.32461_112308930,0
HIP85365_57502.31704_112231995_OFF,0
HIP86032_57502.36503_114330354,2
HIP86032_57502.36503_174747543_OFF,3
HIP85365_57502.30947_106412975,1
HIP86032_57502.35747_106256236,1
HIP85365_57502.30947_106164700,1
HIP86032_57502.35747_112342679_OFF,0
HIP86032_57502.36503_174593073_OFF,3
HIP85365_57502.30947_106259910,1
HIP86032_57502.35747_123130363_OFF,0
HIP85365_57502.31704_112245886_OFF,0
HIP85365_57502.31704_112065032_OFF,0
HIP85582_57502.34912_122293102_OFF,2
HIP86032_57502.35747_105997023,1
HIP85365_57502.32461_116024355_OFF,0
HIP85582_57502.34127_112828172_OFF,0
HIP85365_57502.30947_106314949,1
HIP85365_57502.32461_116155019_OFF,0
HIP85365_57502.30947_112309849,0
HIP85582_57502.34127_112836517_OFF,0
HIP85582_57502.34127_112904000,6
HIP85582_57502.34912_113588039_OFF,0
HIP86032_57502.35747_135240952,4
HIP86032_57502.37260_106075753,1
HIP86032_57502.35747_106222380,1
HIP85365_57502.31704_106356704_OFF,1
HIP85582_57502.34127_112766095_OFF,0
HIP86032_57502.35747_105907445,1
HIP86032_57502.36503_105938946,1
HIP86032_57502.37260_105981942_OFF,1
HIP85365_57502.30947_106711688_OFF,1
HIP85365_57502.30947_112539655_OFF,2
HIP85582_57502.33334_97420620,1
HIP86032_57502.35747_112842220,0
HIP86032_57502.36503_174692526_OFF,3
HIP85582_57502.34912_174912327,1
HIP85365_57502.32461_116278930_OFF,0
HIP85365_57502.30947_112801153_OFF,0
HIP85365_57502.32461_112549451_OFF,2
HIP86032_57502.36503_114317773,2
HIP86032_57502.36503_114346241_OFF,2
HIP86032_57502.36503_96200344,1
HIP85365_57502.32461_116282223_OFF,0
HIP86032_57502.35747_123105171_OFF,0
HIP86032_57502.36503_174668897_OFF,3
HIP85582_57502.34912_112300740_OFF,0
HIP85365_57502.30947_112933358,2
HIP86032_57502.35747_106254120,1
HIP85365_57502.30947_106280051_OFF,1
HIP86032_57502.35747_97383389,1
HIP85365_57502.31704_88186515_OFF,5
HIP86032_57502.35747_97409828,1
HIP86032_57502.35747_97358691,1
HIP86032_57502.36503_122937506,0
HIP85365_57502.30947_106665492_OFF,1
HIP85582_57502.34912_96236210_OFF,1
HIP85365_57502.32461_112338919,0
HIP85365_57502.31704_112309632_OFF,0
HIP86032_57502.36503_114340882_OFF,2
HIP85365_57502.32461_112258913,0
HIP85582_57502.34127_105929403,1
HIP85365_57502.30947_106217248,1
HIP85365_57502.32461_112287879_OFF,0
HIP85365_57502.31704_112001016_OFF,0
HIP86032_57502.35747_105989617,1
HIP86032_57502.36503_123079858_OFF,0
HIP86032_57502.35747_106217091_OFF,1
HIP86032_57502.35747_112563294_OFF,2
HIP86032_57502.35747_123120462_OFF,0
HIP86032_57502.36503_174623050,3
HIP86032_57502.35747_112608229,2
HIP86032_57502.37260_106037937_OFF,1
HIP85582_57502.34912_122290645,2
HIP86032_57502.36503_114383762,2
HIP86032_57502.36503_114344477,2
HIP86032_57502.35747_105961051_OFF,1
HIP85365_57502.32461_116308334,0
HIP85582_57502.34127_112769756,0
HIP85582_57502.34127_112808305,0
HIP86032_57502.35747_105984336,1
HIP86032_57502.35747_123096880_OFF,0
HIP86032_57502.35747_106088007,1
HIP86032_57502.36503_175619941_OFF,3
HIP85365_57502.31704_112300749_OFF,0
HIP85582_57502.34912_174920791,3
HIP85582_57502.34912_121436694,0
HIP85582_57502.34912_106633055,1
HIP85582_57502.34912_96280999,1
HIP86032_57502.36503_113637848_OFF,2
HIP85365_57502.30947_112828234_OFF,0
HIP86032_57502.35747_112548145_OFF,2
HIP86032_57502.36503_96269467,1
HIP85365_57502.30947_105986951_OFF,1
HIP85365_57502.32461_116136442,0
HIP85365_57502.32461_112551449_OFF,2
HIP85582_57502.34912_112973216,2
HIP85365_57502.31704_106314025,1
HIP86032_57502.35747_123116150,0
HIP85365_57502.31704_112289227,0
HIP85365_57502.31704_68768316_OFF,0
HIP85365_57502.32461_112038916,0
HIP86032_57502.35747_123083200_OFF,0
HIP86032_57502.35747_112971130_OFF,2
HIP86032_57502.36503_96265235_OFF,1
HIP85582_57502.34127_112825534_OFF,0
HIP86032_57502.35747_106042521_OFF,1
HIP85582_57502.34912_114712148_OFF,0
HIP85582_57502.34912_174967696_OFF,1
HIP86032_57502.35747_112543523,2
HIP85582_57502.34912_107423279_OFF,1
HIP85365_57502.30947_112275338_OFF,0
HIP86032_57502.35747_106213210,1
HIP85582_57502.34912_121454561_OFF,0
HIP85365_57502.30947_106326234,1
HIP86032_57502.35747_112572538_OFF,2
HIP85582_57502.34912_113622446_OFF,2
HIP85582_57502.34912_114354752_OFF,0
HIP85582_57502.34127_105913456_OFF,1
HIP86032_57502.35747_106058736_OFF,1
HIP86032_57502.35747_123964593,0
HIP86032_57502.36503_88815774,6
HIP85365_57502.30947_106646438,1
HIP86032_57502.36503_175275139_OFF,3
HIP85365_57502.31704_111605287_OFF,4
HIP85582_57502.34912_174992383,3
HIP86032_57502.36503_123058327,0
HIP86032_57502.36503_174827599_OFF,3
HIP85582_57502.34912_96235484_OFF,1
HIP86032_57502.35747_96242086,1
HIP86032_57502.35747_112941601,2
HIP85582_57502.34912_121435279_OFF,2
HIP86032_57502.36503_113642213,2
HIP86032_57502.35747_112833067,0
HIP86032_57502.36503_123050031,0
HIP85365_57502.30947_112343499_OFF,0
HIP85365_57502.30947_112541995_OFF,2
HIP86032_57502.35747_123084492,0
HIP85365_57502.31704_112073431_OFF,0
HIP85365_57502.30947_106000363,1
HIP85582_57502.34912_113970533_OFF,4
HIP86032_57502.35747_97404178_OFF,1
HIP85365_57502.31704_111590173,2
HIP85365_57502.30947_106210536_OFF,1
HIP86032_57502.35747_112831183_OFF,0
HIP86032_57502.36503_174736963_OFF,3
HIP85582_57502.34912_114320345,0
HIP86032_57502.35747_105997376_OFF,1
HIP86032_57502.35747_123135747,0
HIP85582_57502.34127_105891502,1
HIP85582_57502.34912_115607089_OFF,2
HIP85365_57502.32461_116308616_OFF,0
HIP85582_57502.34127_112854015,0
HIP86032_57502.36503_174616349_OFF,3
HIP86032_57502.35747_112570194,2
HIP86032_57502.36503_122910915_OFF,0
HIP86032_57502.37260_106051213,1
HIP85365_57502.30947_106241939,1
HIP85365_57502.30947_106341043,1
HIP85365_57502.31704_112062824_OFF,0
HIP85365_57502.30947_112256548_OFF,0
HIP85365_57502.32461_112316683,0
HIP85365_57502.30947_106384056_OFF,1
HIP86032_57502.36503_174749306_OFF,3
HIP85582_57502.34127_105879776_OFF,1
HIP86032_57502.36503_113646578_OFF,2
HIP85365_57502.31704_112308286,0
HIP86032_57502.36503_114322651,2
HIP86032_57502.36503_65420974,0
HIP86032_57502.35747_106271754_OFF,1
HIP85582_57502.34912_96242911_OFF,1
HIP86032_57502.35747_106071437_OFF,1
HIP85582_57502.34912_174980745_OFF,1
HIP86032_57502.35747_123775184,4
HIP85365_57502.31704_111965607,4
HIP85365_57502.31704_111592955_OFF,2
HIP85365_57502.30947_106287427,1
HIP86032_57502.35747_112546091_OFF,2
HIP86032_57502.35747_112589228_OFF,2
HIP85365_57502.32461_112243246_OFF,0
HIP85365_57502.31704_89570300_OFF,6
HIP85365_57502.31704_106349292,1
HIP85582_57502.34127_105912041,1
HIP86032_57502.36503_96197522_OFF,1
HIP86032_57502.36503_96216566,1
HIP85582_57502.34912_175013543_OFF,1
HIP85365_57502.30947_106370302,1
HIP85365_57502.30947_106334691,1
HIP85582_57502.34127_105912475,1
HIP86032_57502.36503_174696053,3
HIP86032_57502.35747_97387610_OFF,1
HIP86032_57502.35747_106042870_OFF,1
HIP85582_57502.34127_112900889,4
HIP86032_57502.35747_112567659,2
HIP85365_57502.30947_106382662_OFF,1
HIP85365_57502.32461_116164325,0
HIP85582_57502.34127_112780901,0
HIP85365_57502.30947_105974626_OFF,1
HIP86032_57502.36503_105674462_OFF,1
HIP86032_57502.36503_174782810,3
HIP85582_57502.34912_113593688_OFF,2
HIP85365_57502.32461_112537363,2
HIP86032_57502.35747_105987496_OFF,1
HIP86032_57502.35747_112541212_OFF,2
HIP86032_57502.35747_112945703_OFF,2
HIP85365_57502.32461_112295309,0
HIP86032_57502.35747_97384076,1
HIP86032_57502.36503_174618113,3
HIP85365_57502.30947_106263828_OFF,1
HIP86032_57502.35747_106234018,1
HIP86032_57502.35747_106035103_OFF,1
HIP85365_57502.32461_116312156,0
HIP85582_57502.34912_122944836,0
HIP85582_57502.34912_113635545_OFF,2
HIP85365_57502.30947_105986237_OFF,1
HIP85365_57502.30947_106139684_OFF,1
HIP86032_57502.36503_174668897,3
HIP86032_57502.36503_96225031,1
HIP86032_57502.35747_105987846_OFF,1
HIP86032_57502.36503_114316232_OFF,2
HIP85365_57502.30947_105924205_OFF,1
HIP85582_57502.34912_174982156_OFF,1
HIP86032_57502.36503_174694291_OFF,3
